3.049209946766495705e-03,-7.240683436393737793e-01,-6.897214055061340332e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.704223152250051498e-03,9.932812452316284180e-01,-1.156937405467033386e-01
-2.679738914594054222e-03,-7.472357749938964844e-01,-6.645536422729492188e-01
8.218427751671697479e-07,-9.868287444114685059e-01,-1.617683470249176025e-01
1.865549944341182709e-03,-8.907629251480102539e-01,-4.544642269611358643e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.505094930529594421e-02,-5.153680443763732910e-01,-8.566027879714965820e-01
1.831261441111564636e-03,7.225008606910705566e-01,6.913676261901855469e-01
-7.277147378772497177e-03,-6.338084340095520020e-01,-7.734557986259460449e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.530994527973234653e-04,-8.201805949211120605e-01,-5.721039175987243652e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.563614398241043091e-03,-5.675273537635803223e-01,-8.233505487442016602e-01
-9.995805025100708008e-01,-4.897802136838436127e-03,2.854477055370807648e-02
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.124373637139797211e-03,7.363622188568115234e-01,-6.765864491462707520e-01
9.996713399887084961e-01,-2.505588531494140625e-02,5.415024235844612122e-03
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.776014715433120728e-01,4.400560855865478516e-01,-8.802320361137390137e-01
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.507884240709245205e-03,-1.229817420244216919e-02,-9.999232292175292969e-01
-9.981003403663635254e-01,5.076506733894348145e-02,-3.491071239113807678e-02
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
